VNUM	LOCALE_NAME
73258	Pãr pânã la umeri(lila)
73259	Pãr scurt(roºu)
73260	Pãr scurt(albastru)
73261	Pãr scurt(negru)
73262	Pãr scurt(blond)
73501	Frizurã sportivã(desc.)
73502	Frizurã sportivã(ºaten)
73503	Frizurã sportivã(blond)
73504	Frizurã sportivã(verde)
73505	Frizurã carismã(alb)
73506	Frizurã carismã(roºu)
73507	Frizurã carismã(negru)
73508	Frizurã carismã(violet)
73509	Coadã lungã(alb)
73510	Coadã lungã(albastru)
73511	Coadã lungã(negru)
73512	Coadã lungã(ºaten)
73751	Frizurã nobilã(ºaten)
73752	Frizurã nobilã(negru)
73753	Frizurã nobilã(albastr)
73754	Frizurã nobilã(deschis)
73755	Pãr semi-lung(ºaten)
73756	Pãr semi-lung(negru)
73757	Pãr semi-lung(blond)
73758	Pãr semi-lung(violet)
73759	Frizurã veche(brunet)
73760	Frizurã veche(deschis)
73761	Frizurã veche(violet)
73762	Frizurã veche(roºu)
74001	Frizurã moderna(roºu)
74002	Frizurã modernã(deschis)
74003	Frizurã modernã(albastr)
74004	Frizurã modernã(ºaten)
74005	Batic de frunte(roºu)
74006	Batic de frunte(carouri
74007	Batic de frunte(albastr)
74008	Batic de frunte(carouri)
74009	Pãr lung(negru)
74010	Par lung(roºu)
74011	Pãr lung(ºaten)
74012	Pãr lung(verde)
74251	Coada de cal(ºaten)
74252	Coadã de cal(verde)
74253	Coadã de cal(albastru)
74254	Coada de cal(deschis)
74255	Pãr pânã la umeri(roºu)
74256	Pãr pânã la umeri(ºaten)
74257	Par pana la umeri(desc)
74258	Par pana la umeri(lila)
74259	Pãr scurt(roºu)
74260	Pãr scurt(albastru)
74261	Pãr scurt(negru)
74262	Pãr scurt(blond)
74501	Frizurã sport(albã)
74502	Frizurã sport(ºaten)
74503	Frizurã sport(blond)
74504	Frizurã sportivã(verde)
74505	Frizurã carisma(alb)
74506	Frizurã carisma(roºu)
74507	Frizurã carisma(negru)
74508	Frizurã carisma(violet)
74509	Coadã lungã(alb)
74510	Coadã lungã(albastru)
74511	Coadã lungã(negru)
74512	Coadã lungã(ºaten)
74751	Frizurã nobilã(ºaten)
74752	Frizurã nobilã(negru)
74753	Frizurã nobilã(albastr)
74754	Frizurã nobilã(deschis)
74755	Pãr semi-lung(ºaten)
74756	Pãr semi-lung(negru)
74757	Pãr semi-lung(blond)
74758	Pãr semi-lung(violet)
74759	Frizurã veche(ºaten)
74760	Frizurã veche(blond)
74761	Frizurã veche(violet)
74762	Frizurã veche(roºu)
75001	Frizurã modernã(roºu)
75002	Frizurã modernã(deschis)
75003	Frizurã modernã(albastr)
75004	Frizurã modernã(ºaten)
75005	Batic de frunte(ºaten)
75006	Batic de frunte(blond)
75007	Batic de frunte(albastr)
75008	Batic de frunte(verde)
75009	Pãr lung(negru)
75010	Pãr lung(roºu)
75011	Pãr lung(ºaten)
75012	Pãr lung(verde)
75201	Coadã de cal(ºaten)
75202	Coadã de cal(verde)
75203	Coadã de cal(albastru)
75204	Coadã de cal(deschis)
75205	Pãr pânã la umeri(roºu)
75206	Pãr pânã la umeri(ºaten)
75207	Pãr pânã la umeri(desc)
75208	Pãr pânã la umeri(lila)
75209	Pãr scurt(roºu)
75210	Pãr scurt(albastru)
75211	Pãr scurt(negru)
75212	Pãr scurt(blond)
75401	Frizurã sportivã(desc.)
75402	Frizurã sportivã(ºaten)
75403	Frizurã sportivã(blond)
75404	Frizurã sportivã(verde)
75405	Frizurã carisma(alb)
75406	Frizurã carisma(roºu)
75407	Frizurã carisma(negru)
75408	Frizurã carisma(violet)
75409	Coadã lungã(alb)
75410	Coada lungã(albastra)
75411	Coadã lungã(negru)
75412	Coadã lungã(ºaten)
75601	Frizurã nobilã(ºaten)
75602	Frizurã nobilã(negru)
75603	Frizurã nobilã(albastr)
75604	Frizurã nobilã(deschis)
75605	Pãr semi-lung(ºaten)
75606	Pãr semi-lung(negru)
75607	Pãr semi-lung(blond)
75608	Pãr semi-lung(violet)
75609	Frizurã veche(ºaten)
75610	Frizurã veche(deschis)
75611	Frizurã veche(violet)
75612	Frizurã veche(roºu)
75621	Codiþe tribale(roºu)
75622	Codiþe tribale(galben)
75623	Codiþe tribale(albastr)
75624	Codiþe tribale(mov)
75625	Coroanã lupin(auriu)
75626	Coroanã lupin(negru)
75627	Coroanã lupin(roºu)
75628	Coroanã lupin(albastru)
75629	Glugã de lup(auriu)
75630	Glugã de lup(negru)
75631	Glugã de lup(roºu)
75632	Glugã de lup(albastru)
76000	Vin de flori de piersic
76001	Pergament reset skill
76002	Cap mumificat
76003	Licoarea grabei
76004	Elixirul lunii(S)
76005	Elixirul lunii(M)
76006	Busola pietrei metin
76007	Mantia curajului
76008	Medalia dragonului
76009	Pergamentul dragonului
76010	Piatrã  insângeratã
76011	Cartea comandantului
76012	Licoarea vitezei
76013	Îmbunãt. obiectului(b)
76014	Vrãjeºte obiectul(b)
76015	Marmurã binecuvântatã
76016	Pergament binecuvantat
76017	Licoarea atacului(+10)
76018	Licoarea atacului(+20)
76019	Permis de trecere
76020	Elixirul explorãrii
76021	Elixirul soarelui(S)
76022	Elixirul soarelui(M)
76023	Magie verde
76024	Putere verde
76025	Pantofi de vânt
76026	Pergamentul exorcizãrii
76028	Manualul pietrei
76029	Fasole dragon verde
76030	Acadeaua puterii (7Z)
76033	Vin flori de piersic+
76034	Citit concentrat
76035	Viaþa zeului dragon
76036	Atacul zeului dragon
76037	Mãnuºile tâlharului
76038	Medalia norocului
76039	Cufãr dragon
76040	Cor draconis(normal)
76041	Licoare azurie
76042	Inel de teleportare
76044	Cufãr carte însoþitor
76047	Acadeaua puterii (3Z)
76051	Inelul secretelor (7z)
76052	Papuci de vânt (7z)
76053	A treia mânã (3z)
76054	Masca emoþiei (7z)
79501	Tolba arcaºului
79502	Tolba arcaºului
79503	Tolba arcaºului
79504	Tolba arcaºului
79505	Card colecþie okey
79506	Set carduri okey
79507	Creangã de mesteacãn
79508	Placã Yut Nori
79509	Pergamentul Uitãrii
79510	Card Trio-Monstru
79511	Set Memo Trio-Monstru
79512	Carte Tarot
79513	Set Tarot
79514	Monedã Profet
79602	Compas Gardian
79603	Carte Rege
79604	Pachet Rege
79605	Sigiliu Fier
80001	Saculet de bani
80002	Hartie nescrisa
80003	Lingou argint(50.000Yang
80004	Lingou argint(100.000Y)
80005	Lingou aur(500.000 Yang)
80006	Lingou aur (1 Mil. Yang)
80007	Lingou aur (2 Mil. Yang)
80008	Bucatã de aur
80014	MD Voucher (50)
80015	MD Voucher (5)
80016	MD Voucher (10)
80017	MD Voucher (1)
80019	Pânzã finã
80021	Ymir Pachet Numerar
80022	Voucher MD (50)
80023	Voucher MD (100)
80024	Voucher MD (500)
80025	Voucher MD (1000)
83001	Cufãr Peºte Auriu (S)
83002	Cufãr Peºte Auriu (M)
83003	Cufãr Peºte Auriu (L)
83004	Cufãr de Halloween (m)
83005	Cufãr Pãlãrie Hallow (m)
83006	Cufãr Însoþitor Bântuit
83007	Cufãr Mount Bântuit
83008	Cufãr de Bijuterii
83009	Cufãr Însoþitori
83010	Cufãr Eºarfã
83011	Cufãr Obiect Bijuterie
83012	Cufãr Final Carte Însoþ.
83013	Cufãr cu Dinþi+
83014	Cufãr Cor Draconis
83015	Cufãr Gaya
83016	Cufãr Misterios
83017	Cufãr Roua Magica
83018	Cufãr Aniversar
83019	Cufãr Decimus Bronz
83020	Cufãr Decimus Argint
83021	Cufãr Decimus Aur
83022	Seminþe de Flori
83023	Cutie Crizantemã
83024	Cutie Floare Clopoþel
83025	Cutie Narcisã
83026	Cutie Crin
83027	Cutie Floarea Soarelui
83028	Cufãr de Halloween (f)
83029	Cufãr Pãlãrie Hallow (f)
83030	Trofeu Yut Nori Aur
83031	Trofeu Yut Nori Argint
83032	Cufãr Kelpie
83033	Cutie Aur Mem Trio-Mon
83034	Cutie Arg Mem Trio-Mon
83035	Cutie Brz Mem Trio-Mon
83036	Cutie Argint Card Monstr
83037	Cutie Aur Card Monstru
83038	Cufãr Licori
83039	Cadou Zilnic
83040	Cutie VIP Mem Trio-Mon
83041	Cufãr Profet Auriu
83042	Cufãr Profet Argintiu
83043	Cufãr Profet Bronz
85001	Eºarfã Deimos(normalã)
85002	Eºarfã Deimos(finã)
85003	Eºarfã Deimos(nobilã)
85004	Eºarfã Deimos(avansatã)
85005	Eºarfã Dragon-Albastru(normalã)
85006	Eºarfã Dragon-Albastru(finã)
85007	Eºarfã Dragon-Albastru(nobilã)
85008	Eºarfã Dragon-Albastru(avansatã)
85011	Eºarfã Azrael(normalã)
85012	Eºarfã Azrael(finã)
85013	Eºarfã Azrael(nobilã)
85014	Eºarfã Azrael(avansat)
85015	Eºarfã Nemere(normalã)
85016	Eºarfã Nemere(finã)
85017	Eºarfã Nemere(nobilã)
85018	Eºarfã Nemere(avansatã)
85021	Eºarfã Razador(normalã)
85022	Eºarfã Razador(finã)
85023	Eºarfã Razador(nobilã)
85024	Eºarfã Razador(avansatã)
90000	Certificat anulare
90001	Sticlã goalã de apã
90002	Sticlã de apã
90003	Cristal
90004	Piatrã preþioasã
90005	Piatrã acvaticã
90006	Piatra spiritului
90007	Mineral
90010	Piatra de fundament
90011	Buºtean
90012	Placaj
90013	Obiect fãrã nume
90014	Pradã preþioasã
100000	Elixirul timpului(S)
100001	Elixirul timpului(M)
100002	Elixirul timpului(L)
100100	Cleºti de dragon
100101	Cleºti de dragon+
100200	Cleºtii Timpului
100300	Fasole dragon verde
100400	Fasole dragon albastrã
100500	Fasole dragon roz
100700	Flacãra dragonului(B)
100701	Flacãra dragonului
110000~110099	Diamant dragon brut
110100~110199	Diamant dragon brut
110200~110299	Diamant dragon brut
110300~110399	Diamant dragon brut
110400~110499	Diamant dragon brut
111000~111099	Diamant dragon tãiat
111100~111199	Diamant dragon tãiat
111200~111299	Diamant dragon tãiat
111300~111399	Diamant dragon tãiat
111400~111499	Diamant dragon tãiat
112000~112099	Diamant dragon rar
112100~112199	Diamant dragon rar
112200~112299	Diamant dragon rar
112300~112399	Diamant dragon rar
112400~112499	Diamant dragon rar
113000~113099	Diamant dragon antic
113100~113199	Diamant dragon antic
113200~113299	Diamant dragon antic
113300~113399	Diamant dragon antic
113400~113499	Diamant dragon antic
114000~114099	Diamant dragon legendar
114100~114199	Diamant dragon legendar
114200~114299	Diamant dragon legendar
114300~114399	Diamant dragon legendar
114400~114499	Diamant dragon legendar
115000~115099	Diamant dragon mitic
115100~115199	Diamant dragon mitic
115200~115299	Diamant dragon mitic
115300~115399	Diamant dragon mitic
115400~115499	Diamant dragon mitic
120000~120099	Rubin dragon brut
120100~120199	Rubin dragon brut
120200~120299	Rubin dragon brut
120300~120399	Rubin dragon brut
120400~120499	Rubin dragon brut
121000~121099	Rubin dragon tãiat
121100~121199	Rubin dragon tãiat
121200~121299	Rubin dragon tãiat
121300~121399	Rubin dragon tãiat
121400~121499	Rubin dragon tãiat
122000~122099	Rubin dragon rar
122100~122199	Rubin dragon rar
122200~122299	Rubin dragon rar
122300~122399	Rubin dragon rar
122400~122499	Rubin dragon rar
123000~123099	Rubin dragon antic
123100~123199	Rubin dragon antic
123200~123299	Rubin dragon antic
123300~123399	Rubin dragon antic
123400~123499	Rubin dragon antic
124000~124099	Rubin dragon legendar
124100~124199	Rubin dragon legendar
124200~124299	Rubin dragon legendar
124300~124399	Rubin dragon legendar
124400~124499	Rubin dragon legendar
125000~125099	Rubin dragon mitic
125100~125199	Rubin dragon mitic
125200~125299	Rubin dragon mitic
125300~125399	Rubin dragon mitic
125400~125499	Rubin dragon mitic
130000~130099	Jad dragon brut
130100~130199	Jad dragon brut
130200~130299	Jad dragon brut
130300~130399	Jad dragon brut
130400~130499	Jad dragon brut
131000~131099	Jad dragon tãiat
131100~131199	Jad dragon tãiat
131200~131299	Jad dragon tãiat
131300~131399	Jad dragon tãiat
131400~131499	Jad dragon tãiat
132000~132099	Jad dragon rar
132100~132199	Jad dragon rar
132200~132299	Jad dragon rar
132300~132399	Jad dragon rar
132400~132499	Jad dragon rar
133000~133099	Jad dragon antic
133100~133199	Jad dragon antic
133200~133299	Jad dragon antic
133300~133399	Jad dragon antic
133400~133499	Jad dragon antic
134000~134099	Jad dragon legendar
134100~134199	Jad dragon legendar
134200~134299	Jad dragon legendar
134300~134399	Jad dragon legendar
134400~134499	Jad dragon legendar
135000~135099	Jad dragon mitic
135100~135199	Jad dragon mitic
135200~135299	Jad dragon mitic
135300~135399	Jad dragon mitic
135400~135499	Jad dragon mitic
140000~140099	Ametist dragon brut
140100~140199	Ametist dragon brut
140200~140299	Ametist dragon brut
140300~140399	Ametist dragon brut
140400~140499	Ametist dragon brut
141000~141099	Ametist dragon tãiat
141100~141199	Ametist dragon tãiat
141200~141299	Ametist dragon tãiat
141300~141399	Ametist dragon tãiat
141400~141499	Ametist dragon tãiat
142000~142099	Ametist dragon rar
142100~142199	Ametist dragon rar
142200~142299	Ametist dragon rar
142300~142399	Ametist dragon rar
142400~142499	Ametist dragon rar
143000~143099	Ametist dragon antic
143100~143199	Ametist dragon antic
143200~143299	Ametist dragon antic
143300~143399	Ametist dragon antic
143400~143499	Ametist dragon antic
144000~144099	Ametist dragon legendar
144100~144199	Ametist dragon legendar
144200~144299	Ametist dragon legendar
144300~144399	Ametist dragon legendar
144400~144499	Ametist dragon legendar
145000~145099	Ametist dragon mitic
145100~145199	Ametist dragon mitic
145200~145299	Ametist dragon mitic
145300~145399	Ametist dragon mitic
145400~145499	Ametist dragon mitic
150000~150099	Granat dragon brut
150100~150199	Granat dragon brut
150200~150299	Granat dragon brut
150300~150399	Granat dragon brut
150400~150499	Granat dragon brut
151000~151099	Granat dragon tãiat
151100~151199	Granat dragon tãiat
151200~151299	Granat dragon tãiat
151300~151399	Granat dragon tãiat
151400~151499	Granat dragon tãiat
152000~152099	Granat dragon rar
152100~152199	Granat dragon rar
152200~152299	Granat dragon rar
152300~152399	Granat dragon rar
152400~152499	Granat dragon rar
153000~153099	Granat dragon antic
153100~153199	Granat dragon antic
153200~153299	Granat dragon antic
153300~153399	Granat dragon antic
153400~153499	Granat dragon antic
154000~154099	Granat dragon legendar
154100~154199	Granat dragon legendar
154200~154299	Granat dragon legendar
154300~154399	Granat dragon legendar
154400~154499	Granat dragon legendar
155000~155099	Granat dragon mitic
155100~155199	Granat dragon mitic
155200~155299	Granat dragon mitic
155300~155399	Granat dragon mitic
155400~155499	Granat dragon mitic
160000~160099	Onyx dragon brut
160100~160199	Onyx dragon brut
160200~160299	Onyx dragon brut
160300~160399	Onyx dragon brut
160400~160499	Onyx dragon brut
161000~161099	Onyx dragon tãiat
161100~161199	Onyx dragon tãiat
161200~161299	Onyx dragon tãiat
161300~161399	Onyx dragon tãiat
161400~161499	Onyx dragon tãiat
162000~162099	Onyx dragon rar
162100~162199	Onyx dragon rar
162200~162299	Onyx dragon rar
162300~162399	Onyx dragon rar
162400~162499	Onyx dragon rar
163000~163099	Onyx dragon antic
163100~163199	Onyx dragon antic
163200~163299	Onyx dragon antic
163300~163399	Onyx dragon antic
163400~163499	Onyx dragon antic
164000~164099	Onyx dragon legendar
164100~164199	Onyx dragon legendar
164200~164299	Onyx dragon legendar
164300~164399	Onyx dragon legendar
164400~164499	Onyx dragon legendar
165000~165099	Onyx dragon mitic
165100~165199	Onyx dragon mitic
165200~165299	Onyx dragon mitic
165300~165399	Onyx dragon mitic
165400~165499	Onyx dragon mitic
8600	Cartea abilitãþilor(I)
8601	Cartea abilitãþilor(II)
8602	Pachet cu cãrþi
55401	Maimuþicã micã
8603	Floare lotus
8604	Elixirul norocului
8611	zeu_blend
8612	zeu_blend
8613	zeu_blend
8614	zeu_blend
8615	zeu_blend
8616	zeu_blend
8617	Ladã vânãtoare
8618	Cufar cu comori
8623	Amuleta neînfricãrii
30345	Poþiunea uitãrii
8625	Safir oneric
31113	Busola timpului
31161	Rubin zirin
31165	Piatrã rubin
8628	Piatrã safir
8629	Piatrã granat
8630	Granat serin
8631	Piatrã ametist
8632	Ametist mirin
8633	Cupon 250K Yang
8634	Cupon 300K Yang
8635	Cupon 500K Yang
8636	Cupon 600K Yang
8637	Cupon 750K Yang
8638	Cupon 1KK Yang
8639	Cupon 1,2KK Yang
8640	Cupon 1,5KK Yang
8641	Cupon 2KK Yang
8642	Cupon 2,5KK Yang
8644	Cupon 150K Yang
8645	Gura leului roºie
8646	Fragment cheie(II)
8643	Fragment cheie(I)
8667	Cufãr cu perle
8668	Pisicã de gheaþã(black)
8669	Pisicã de foc(white)
8670	Minereu magic de argint
8671	Pet(permanent)
8672	Leu tânãr(permanent)
8673	Dragon Nirvana(permanent)
8674	Dragon Samsara(permanent)
8675	Pergament strãvechi
8676	Pergament antic
8677	Cufãr lideri(I)
8678	Cufãr lideri(II)
8679	Cufãr lideri(III)
8680	Perlã violet
8681	Perlã verde
8682	Perlã galbenã
8683	Cufãr cu perle(II)
8684	Inel element(foc)
8685	Inel element(gheaþã)
8686	Inel element(pãmânt)
8687	Inel element(întuneric)
8688	Inel element(vânt)
8689	Inel element(fulger)
8691	Inel Semi-Lunã
8690	Inel de foc(3z)
8619	Inel otrãvit(3z)
8620	Amuletã infern(3z)
8621	Inel glaciar(3z)
8622	Amuleta dragonului(3z)
8624	Amuletã de foc(3z)
8769	Inel de foc(14z)
8770	Amuletã de foc(14z)
8771	Inel otrãvit(14z)
8772	Amuletã infern(14z)
8773	Inel glaciar(14z)
8774	Amuleta dragonului(14z)
8775	Inel de foc(30z)
8776	Amuletã de foc(30z)
8777	Inel otrãvit(30z)
8778	Amuletã infern(30z)
8779	Inel glaciar(30z)
8780	Amuleta dragonului(30z)
8700	Comoara ªefilor
8701	Cufãr Arges
8702	Cufãr Bone Face
8703	Cufãr Captain Shruk
8704	Cufãr Gargoyle
8705	Cufãr General Kappa
8706	Cufãr King Crab
8707	Cufãr General Lobster
8708	Cufãr Gnoll Lord
8709	Cufãr Lemures Bodyguard
8710	Cufãr Lemures Prince
8711	Cufãr Martyaxwar
8712	Cufãr Polyphemos
8713	Cufãr Rakshasa
8714	Cufãr The Great Ogre
8715	Cufãr Red Chief
8716	Cufãr Supreme Gnoll Guard
8717	Cufãr Brutal Bone Face
8718	Cufãr Red Brutal Thief
8719	Cufãr Wubba
8720	Bãiatul iadului
8721	Zâna inelelor
8722	Cerber micuþ
56291	Skin Manny Luptator
8723	Fragment de energie elemental
8724	Citit concentrat(pasiv)
8725	Pergamentul exorcizãrii(pasiv)
8726	Piatra sufletului(pasiv)
8727	Solzi albaºtrii
8728	Cufar Hydra(auriu)
8729	Cufar Hydra(albastru)
30354	Ranforsare costum(Rez. monºtrii +5%)
30355	Ranforsare costum(Max. PV 1000)
30356	Ranforsare costum(Valoare atac +30)
30357	Ranforsare costum(ºansã de a bloca un atac corporal +10%)
30358	Ranforsare costum(Daune absorbite de PV +10%)
30359	Ranforsare costum(Daune absorbite de PM +10%)
30360	Ranforsare costum(ºansa de a evita un atac cu sãgeþi +10%)
30361	Ranforsare costum(Rez. împ. semi-oamenilor +5%)
30362	Ranforsare costum(Rezistenþã la pagubã medie +5%)
30363	Ranforsare costum(Rezistenþã la pagubã abilitãþii +5%)
30398	Ranforsare costum(Valoare atac +50)
30364	Ranforsare frizurã(Tare împ. monºtriilor +10%)
30365	Ranforsare frizurã(Tare împ. animale +10%)
30366	Ranforsare frizurã(Tare împ. orcilor +10%)
30367	Ranforsare frizurã(Tare împ. esotericilor +10%)
30368	Ranforsare frizurã(Tare împ. vampirilor +10%)
30369	Ranforsare frizurã(Tare împ. diavolului +10%)
30370	Ranforsare frizurã(Tare împ. semi-oamenilor +5%)
30371	Ranforsare frizurã(Rez. împ. semi-oamenilor +5%)
30372	Ranforsare frizurã(Max. PV +1000)
30373	Ranforsare frizurã(Tare împ. pietrelor metin +10%)
30374	Ranforsare frizurã(Tare împ. ºefilor +10%)
30375	Ranforsare frizurã(Atac magic/melee +5%)
30376	Ranforsare skin(Tare împ. monºtriilor +10%)
30377	Ranforsare skin(Tare împ. pietrelor metin +10%)
30378	Ranforsare skin(Tare împ. ºefilor +10%)
30379	Ranforsare skin(VIT +8)
30380	Ranforsare skin(INT +8)
30381	Ranforsare skin(STR +8)
30382	Ranforsare skin(DEX +8)
30383	Ranforsare skin(VIT +12)
30384	Ranforsare skin(INT +12)
30385	Ranforsare skin(STR +12)
30386	Ranforsare skin(DEX +12)
30387	Ranforsare skin(Tare împ. semi-oamenilor +5%)
30388	Ranforsare skin(Tare împ. animale +10%)
30389	Ranforsare skin(Tare împ. orcilor +10%)
30390	Ranforsare skin(Tare împ. esotericilor +10%)
30391	Ranforsare skin(Tare împ. vampirilor +10%)
30392	Ranforsare skin(Tare împ. diavolului +10%)
30393	Ranforsare skin(ºansã de loviturã criticã +10%)
30394	Ranforsare skin(ºansã de loviturã pãtrunzãtoare +10%)
30395	Ranforsare skin(Atac magic/melee +5%)
30396	Ranforsare skin(Valoare atac +30)
30397	Ranforsare skin(Valoare atac +50)
30399	Ranforsare frizurã(Aleatoriu)
30400	Ranforsare skin(Aleatoriu)
8647	Întãreºte talisman
8648	Vrãjeºte talisman
8649	Marmurã talisman
8661	Cufar vrãjeºte costume
8662	Cufar întãrire costum
8663	Cufar întãrire frizura
8664	Cufar întãrire skin
30353	Vrãjeºte costume(universal)
30346	Vrãjeºte costum
30347	Vrãjeºte frizurã
30348	Vrãjeºte skin
30349	Ranforsare costum(15% împ. monºtrilor)
30350	Ranforsare frizurã(20% împ. monºtrilor)
30351	Ranforsare skin(10% împ. monºtrilor)
30352	Ranforsare costum(aleatoriu)
8655	Vin fiert
8653	Apã zin
8654	Apã sambo
8658	Apã zin(permanentã)
8659	Apã sambo(permanentã)
8660	Vin fiert(permanentã)
8730	Cufãrul vanitaþii
8731	Ladã Oberork
8732	Ladã Reginei Paianjen
8733	Ladã þestoasei
8734	Ladã Noua-Cozi
8735	Cufar Lideri
8736	Lada Regelui Focului
30401	Ranforsare skin(Tare împ. monºtriilor +5%)
30402	Ranforsare skin(Tare împ. pietrelor metin +5%)
30403	Ranforsare skin(Tare împ. ºefilor +5%)
30404	Ranforsare skin(Tare împ. animale +5%)
30405	Ranforsare skin(Tare împ. orcilor +5%)
30406	Ranforsare skin(Tare împ. esotericilor +5%)
30407	Ranforsare skin(Tare împ. vampirilor +5%)
30408	Ranforsare skin(Tare împ. diavolului +5%)
30409	Ranforsare frizurã(Tare împ. monºtriilor +5%)
30410	Ranforsare frizurã(Tare împ. animale +5%)
30411	Ranforsare frizurã(Tare împ. orcilor +5%)
30412	Ranforsare frizurã(Tare împ. esotericilor +5%)
30413	Ranforsare frizurã(Tare împ. vampirilor +5%)
30414	Ranforsare frizurã(Tare împ. diavolului +5%)
30415	Ranforsare frizurã(Tare împ. pietrelor metin +5%)
30416	Ranforsare frizurã(Tare împ. ºefilor +5%)
85025	Aripi Cult Întunecat
56292	Cartea temniþelor
56293	Cartea vânãtorilor
56294	Cartea distrugerii
56295	Cartea timpului
56296	Cartea rãzbunãrii
56297	Cartea respingerii
39070	Cristal alb
39071	Cristal alb lucios
39072	Cristal verde
39073	Cristal verde lucios
39074	Cristal albastru
39075	Cristal albastru lucios
39076	Cristal violet
39077	Cristal violet lucios
39078	Cristal roºu
39079	Cristal roºu lucios
39080	Cristal multicolor
39081	Cristal multicolor lucios
39082	Phoenix Emperor
39083	Unicorn Emperor
39084	Pergament Resetare Timp
39085	Pergament Nemere
39086	Skin Manny Emperor
85880	Rouã roºie
8605	Rouã roºie(permanentã)
85881	Rouã portocalie
8606	Rouã portocalie(permanentã)
85882	Rouã galbenã
8607	Rouã galbenã(permanentã)
85883	Rouã verde
8608	Rouã verde(permanentã)
85884	Rouã albastrã
8609	Rouã albastrã(permanentã)
85885	Rouã albã
8610	Rouã albã(permanentã)
8651	Rouã gri
8657	Rouã gri(permanentã)
8626	Rouã mov
8656	Rouã mov(permanentã)
98911	Licoare monºtrii
98912	Licoare pietre-metin
98913	Licoare lideri
98914	Licoarea experienþei
98915	Cufar Rãzboinic Corp
98916	Cufar Rãzboinic Mental
98917	Cufar Ninja Lame
98918	Cufar Ninja Arc
98919	Cufar Sura Arme Magice
98920	Cufar Sura Magie Neagrã
98921	Cufar ªaman Zmeu
98922	Cufar ªaman Vindecare
98923	Cufar Competenþe
98925	Autorizaþie Lyria
98926	Autorizaþie Ephira
98927	Autorizaþie Rahoon
55400	Ou maimuþicã
55402	Ou pãianjen
55403	Însoþitor pãianjen
55404	Ou Razador
55405	Însoþitor Razador
55406	Ou Nemere
55407	Însoþitor Nemere
55408	Ou Azrael
55409	Însoþitor Azrael
98928	Carte Rezistenþã(Rãzboinic)
98929	Carte Rezistenþã(Ninja)
98930	Carte Rezistenþã(Sura)
98931	Carte Rezistenþã(Shaman)
98932	Carte Berserker
98933	Carte Grabã
98934	Carte Antrenament
98935	Carte Restaurare 
98936	Carte Vampirism
98937	Carte Spiritism
98938	Carte Obstrucþie
98939	Carte Reflexie
98940	Carte Drop Yang
98941	Carte Distanþã
98942	Carte Maestru Vânãtor
98943	Carte Ochi de Vultur
98944	Carte Rezistenþã(Lycan)
20300	Jurnal Battlepass
43000	Costum Începãtor Alb(M)
43001	Costum Începãtor Alb(F)
43002	Frizurã Începãtor Alb(M)
43003	Frizurã Începãtor Alb(F)
43004	Costum Razador(M)
43005	Costum Razador(F)
43006	Frizurã Razador(M)
43007	Frizurã Razador(F)
43008	Costum Nemere(M)
43009	Costum Nemere(F)
43010	Frizurã Nemere(M)
43011	Frizurã Nemere(F)
40101	Sabie Razador
40102	Pumnale Razador
40103	Arc Razador
40104	Lamã Razador
40105	Clopot Razador
40106	Evantai Razador
40107	Gheare Razador
40108	Sabie Nemere
40109	Pumnale Nemere
40110	Arc Nemere
40111	Lamã Nemere
40112	Clopot Nemere
40113	Evantai Nemere
40114	Gheare Nemere
43012	Costum Azrael(M)
43013	Costum Azrael(F)
43014	Frizurã Azrael(M)
43015	Frizurã Azrael(F)
40115	Sabie Azrael
40116	Pumnal Azrael
40117	Arc Azrael
40118	Lamã Azrael
40119	Clopot Azrael
40120	Evantai Azrael
40121	Gheare Azrael
4363	Floare Rouã
4364	Cartea biologului
4365	Fragment Cristal I
4366	Fragment Cristal II
4367	Fragment Cristal III
4368	Fragment Cristal IV
4369	Fragment Perlã
4370	Fragment Minereu
4371	Tichet Temniþa Orcului Alb
4372	Tichet Turnul Demonilor
4373	Tichet Temniþa Maimuþelor
4374	Tichet Baroneasã
8665	Tichet Razador
8666	Tichet Nemere
30179	Tichet Beran
4375	Fragment Costum
4376	Fragment Frizurã
4377	Fragment Costum Armã
4378	Buzduganul orcului-ºef
4379	Piatra gheþii
4380	Piatra focului
4381	Aripã de dragon
4382	Esenþã întunecatã
4383	Inelul lordului
4384	Piatra diavolului
4385	Sticluþã cu venin
4386	Tichet echipament
43016	Costum Dragon-Albastru(M)
43017	Costum Dragon-Albastru(F)
43018	Frizurã Dragon-Albastru(M)
43019	Frizurã Dragon-Albastru(F)
43020	Costum Emperor(M)
43021	Costum Emperor(F)
43022	Frizurã Emperor(M)
43023	Frizurã Emperor(F)
40122	Sabie Dragon-Albastru
40123	Pumnale Dragon-Albastru
40124	Arc Dragon-Albastru
40125	Lamã Dragon-Albastru
40126	Clopot Dragon-Albastru
40127	Evantai Dragon-Albastru
40128	Gheare Dragon-Albastru
4387	Floare clopoþei
4388	Floare crizantemã
4389	Floare gerbera
4390	Floare iris
4391	Floare magnolie
4392	Floare narcisã
4393	Floare orhidee
4394	Floare toporaº
4395	Floare trandafir alb
4396	Floare trandafir roºu
43024	Costum Deimos(M)
43025	Costum Deimos(F)
43026	Frizurã Deimos(M)
43027	Frizurã Deimos(F)
40129	Sabie Deimos
40130	Pumnale Deimos
